4
2013-03-13-23-49-44
56	14.3	65	0.4
56	14.3	69	0.18
56	14.6	72	0.1
56	14.6	73	0.09
56	15	73	0.1
57	15	72	0.1
58	15.2	72	0.21
59	15.2	72	0.08
59	15.5	71	0.2
60	15.5	-66	0.57
61	15.5	-58	0.64
62	15.5	-31	0.76
63	15.5	-21	0.55
64	15.5	-42	0.76
65	15.6	-58	0.52
65	15.6	66	0.28
66	15.8	69	0.17
66	15.8	71	0.13
66	16	72	0.08
66	16	72	0.05
65	16.3	72	0.04
67	16.3	72	0.02
69	16.7	75	0.07
71	16.7	76	0.08
72	17.4	77	0.1
73	17.4	78	0.06
73	15.7	77	0.03
72	15.7	77	0.03
72	14.4	77	0.03
73	14.4	77	0.02
75	13.3	77	0.02
75	13.3	77	0.01
74	12.3	77	0.01
72	12.3	77	0.01
69	11.4	77	0.01
63	11.4	77	0.01
61	10.5	77	0.01
61	10.5	77	0.01
62	10.4	77	0.01
65	10.4	77	0.02
65	10.5	77	0.01
60	10.5	77	0.01
58	11	77	0.02
57	11	77	0.02
59	11.7	77	0.01
63	11.7	77	0.01
61	12.3	77	0.01
62	12.3	77	0.01
61	12.9	77	0.01
64	12.9	77	0.02
63	13.7	77	0.01
64	13.7	77	0.01
60	14.4	77	0.01
58	14.4	77	0.01
60	15.4	77	0.01
60	15.4	77	0.01
59	16.5	77	0.01
63	16.5	77	0.01
62	17	77	0.01
58	17	77	0.01
58	17.4	77	0.01
57	17.4	77	0.01
57	17.7	77	0.01
59	17.7	77	0.02
63	18	77	0.03
64	18	77	0.03
64	18.6	77	0.02
63	18.6	77	0.02
62	18.9	76	0.02
62	18.9	77	0.02
63	19.1	77	0.01
65	19.1	77	0.01
68	19.6	76	0.02
69	19.6	76	0.03
69	19.7	76	0.02
68	19.7	76	0.02
68	19.8	76	0.02
66	19.8	76	0.02
65	19.9	76	0.02
66	19.9	75	0.01
63	20	75	0.01
62	20	75	0.01
61	20.1	75	0.01
59	20.1	75	0.01
59	20.2	75	0.02
58	20.2	75	0.01
58	20.3	75	0.02
58	20.3	75	0.02
57	20.7	75	0.01
57	20.7	75	0.01
56	21	75	0.01
58	21	75	0.02
58	21.3	76	0.01
57	21.3	76	0.01
57	21.6	76	0.01
54	21.6	76	0.01
52	21.8	75	0.01
52	21.8	76	0.01
52	22.3	76	0.01
54	22.3	76	0.01
54	22.8	76	0.01
56	22.8	76	0.02
55	22.9	76	0.01
53	22.9	76	0.01
56	23	76	0.01
54	23	75	0.01
54	23.1	75	0.01
55	23.1	75	0.01
