4
2013-03-14-00-31-24
56	21.5	-84	0.01
54	21.5	-84	0.01
55	22.9	-84	0.01
55	22.9	-84	0.01
55	23.9	-84	0.01
56	23.9	-84	0.01
55	24.8	-84	0.01
56	24.8	-85	0.01
57	25.3	-84	0.01
56	25.3	-85	0.01
55	25.8	-84	0.01
55	25.8	-84	0.01
56	25.9	-84	0.01
57	25.9	-84	0.01
56	26.6	-84	0.01
56	26.6	-84	0.01
56	27.5	-84	0.01
56	27.5	-84	0.01
55	28.7	-84	0.01
55	28.7	-85	0.01
55	29.7	-84	0.01
54	29.7	-84	0.01
55	30.9	-84	0.01
56	30.9	-84	0.01
56	32.3	-84	0.01
55	32.3	-84	0.01
55	33.9	-84	0.01
54	33.9	-84	0.01
54	35.6	-84	0.01
53	35.6	-84	0.01
54	36.8	-84	0.01
54	36.8	-84	0.01
54	38.3	-84	0.01
54	38.3	-84	0.01
54	39.5	-84	0.01
54	39.5	-84	0.01
53	40.4	-84	0.01
52	40.4	-84	0.01
52	41.1	-85	0.01
52	41.1	-84	0.01
52	41.5	-84	0.01
52	41.5	-84	0.01
52	41.6	-84	0.01
53	41.6	-84	0.01
52	41.3	-84	0.01
52	41.3	-84	0.01
51	40.8	-84	0.01
51	40.8	-84	0.01
52	39.7	-84	0.01
51	39.7	-84	0.01
51	39	-84	0.01
51	39	-84	0.01
51	38.4	-84	0.01
53	38.4	-84	0.01
53	37.6	-84	0.01
52	37.6	-84	0.01
52	36.8	-84	0.01
51	36.8	-84	0.01
51	35.9	-84	0.01
51	35.9	-84	0.01
51	35.6	-85	0.01
52	35.6	-84	0.01
53	35.3	-84	0.01
53	35.3	-84	0.01
53	35.1	-84	0.01
52	35.1	-84	0.01
53	34.9	-84	0.01
52	34.9	-84	0.01
52	35	-85	0.01
52	35	-84	0.01
52	34.8	-84	0.01
53	34.8	-84	0.01
54	34.6	-84	0.01
54	34.6	-84	0.01
54	34.5	-84	0.01
53	34.5	-84	0.01
54	34.6	-84	0.01
53	34.6	-84	0.01
55	34.5	-84	0.01
54	34.5	-84	0.01
54	34.3	-84	0.01
54	34.3	-84	0.01
55	34.2	-84	0.01
55	34.2	-84	0.01
55	34.1	-84	0.01
53	34.1	-84	0.01
55	33.7	-85	0.01
53	33.7	-85	0.01
54	33.3	-84	0.01
54	33.3	-85	0.01
54	33.6	-84	0.01
54	33.6	-84	0.01
54	33.5	-84	0.01
54	33.5	-84	0.01
55	33.5	-84	0.01
54	33.5	-84	0.01
55	33.1	-85	0.01
54	33.1	-84	0.01
54	33.1	-84	0.01
54	33.1	-84	0.01
54	32.8	-85	0.01
54	32.8	-84	0.01
54	32.5	-84	0.01
53	32.5	-85	0.01
53	32	-84	0.01
53	32	-84	0.01
53	31.5	-84	0.01
52	31.5	-84	0.01
52	31.1	-84	0.01
52	31.1	-84	0.01
52	30.4	-84	0.01
52	30.4	-84	0.01
52	29.4	-85	0.01
51	29.4	-84	0.01
52	28.6	-85	0.01
53	28.6	-84	0.01
53	27.8	-84	0.01
54	27.8	-84	0.01
53	27.2	-84	0.01
53	27.2	-84	0.01
53	26.2	-84	0.01
54	26.2	-85	0.01
53	25.4	-85	0.01
54	25.4	-86	0.01
54	25	-84	0.01
54	25	-84	0.01
55	24.6	-84	0.01
55	24.6	-84	0.01
54	24.2	-84	0.01
55	24.2	-84	0.01
53	23.9	-85	0.01
53	23.9	-84	0.01
53	23.9	-84	0.01
52	23.9	-85	0.01
52	23.6	-86	0.01
52	23.6	-84	0.01
51	23.4	-84	0.01
51	23.4	-85	0.01
51	23.1	-85	0.01
51	23.1	-84	0.01
51	22.9	-85	0.01
51	22.9	-85	0.01
51	22.7	-84	0.01
51	22.7	-86	0.01
51	22.6	-85	0.01
50	22.6	-84	0.01
51	22.4	-84	0.01
50	22.4	-85	0.01
50	22.3	-84	0.01
50	22.3	-85	0.01
49	22.2	-85	0.01
49	22.2	-85	0.01
49	22.1	-85	0.01
49	22.1	-85	0.01
50	22	-85	0.01
50	22	-85	0.01
49	21.9	-84	0.01
51	21.9	-84	0.01
51	21.8	-84	0.01
50	21.8	-84	0.01
50	21.7	-86	0.01
50	21.7	-86	0.01
50	21.6	-84	0.01
51	21.6	-84	0.01
50	21.6	-84	0.01
50	21.6	-85	0.01
50	21.5	-85	0.01
51	21.5	-84	0.01
50	21.5	-85	0.01
50	21.5	-85	0.01
49	21.4	-84	0.01
49	21.4	-85	0.02
49	21.4	-85	0.01
49	21.4	-84	0.01
50	21.4	-84	0.01
50	21.4	-84	0.01
49	21.3	-84	0.01
49	21.3	-84	0.01
50	21.3	-84	0.01
49	21.3	-85	0.01
50	21.9	-86	0.01
50	21.9	-86	0.01
50	22.4	-84	0.01
49	22.4	-84	0.01
49	22.5	-84	0.01
49	22.5	-84	0.01
51	23	-84	0.01
50	23	-84	0.01
50	23.4	-84	0.01
51	23.4	-84	0.01
52	23.7	-84	0.01
50	23.7	-84	0.01
50	23.8	-84	0.01
50	23.8	-84	0.01
50	24.1	-84	0.01
51	24.1	-84	0.01
52	24.4	-84	0.01
49	24.4	-84	0.01
50	24.3	-84	0.01
